BookingID,Date,TeeTime,Course,Players,GreenFee,CartFee,FandB,TotalRevenue,BookingSource,CustomerType,Cancelled,Weather
TN002289,2025-06-23,10:20:00,Monument,3,146.82,100.57,116.87,657.9,Phone,Public,No,Clear
TN002290,2025-09-14,12:10:00,Monument,3,116.88,103.87,139.54,594.05,Online,Public,No,Clear
TN002291,2025-10-18,11:20:00,Monument,2,206.53,70.59,57.6,541.25,Phone,Public,No,Windy
TN002292,2025-01-19,11:10:00,Pinnacle,4,214.09,126.93,0.0,983.29,Online,Member,No,Cloudy
TN002293,2025-06-14,08:50:00,Monument,2,124.73,60.39,72.89,382.74,Phone,Member,No,Clear
TN002294,2025-08-10,10:20:00,Pinnacle,3,123.11,96.85,0.0,466.18,Sales/Events,Group,No,Clear
TN002295,2025-08-01,10:20:00,Monument,3,141.74,99.21,57.78,582.21,Phone,Public,No,Cloudy
TN002296,2025-09-07,08:30:00,Pinnacle,3,170.78,101.59,0.0,613.93,Online,Public,No,Windy
TN002297,2025-11-22,08:40:00,Monument,3,249.34,98.06,0.0,846.08,Concierge,ResortGuest,No,Clear
TN002298,2025-01-06,07:00:00,Pinnacle,4,335.81,131.12,0.0,1474.36,Online,Public,No,Clear
TN002299,2025-03-02,15:20:00,Monument,3,188.34,89.16,161.34,815.52,Online,Public,No,Clear
TN002300,2025-01-31,12:30:00,Pinnacle,3,198.75,105.32,57.88,759.45,Online,ResortGuest,No,Clear
TN002301,2025-06-19,12:00:00,Monument,4,104.74,122.35,0.0,541.31,Online,Group,No,Clear
TN002302,2025-04-19,12:30:00,Monument,3,148.34,102.41,158.49,705.92,Phone,ResortGuest,No,Rain
TN002303,2025-02-08,08:10:00,Monument,3,259.78,95.54,0.0,874.88,Phone,Group,No,Clear
TN002304,2025-09-06,07:30:00,Pinnacle,3,167.23,98.23,0.0,599.92,Online,Public,No,Clear
TN002305,2025-01-18,13:00:00,Monument,2,232.99,69.61,0.0,535.59,Online,Public,No,Clear
TN002306,2025-01-05,11:20:00,Monument,3,265.56,100.06,153.07,1049.81,Online,Public,No,Clear
TN002307,2025-12-06,07:50:00,Pinnacle,2,299.66,65.56,0.0,664.88,Phone,Public,No,Cloudy
TN002308,2025-10-04,07:20:00,Monument,3,237.54,102.34,69.76,884.72,Online,Public,No,Clear
TN002309,2025-10-19,08:00:00,Monument,3,240.05,99.71,49.34,869.2,Phone,Public,No,Clear
TN002310,2025-11-27,09:40:00,Pinnacle,3,229.37,96.36,53.68,838.15,Phone,Group,No,Windy
TN002311,2025-07-30,09:10:00,Monument,3,109.8,96.4,0.0,425.8,Phone,Member,No,Cloudy
TN002312,2025-02-15,11:20:00,Monument,4,234.51,133.33,207.28,1278.65,Concierge,ResortGuest,No,Rain
TN002313,2025-07-20,15:40:00,Pinnacle,4,111.77,120.41,145.01,712.5,Online,Public,No,Clear
TN002314,2025-11-05,07:40:00,Pinnacle,3,256.49,96.17,57.85,923.49,Online,Member,No,Clear
TN002315,2025-11-08,11:10:00,Monument,2,197.98,64.19,0.0,460.15,Phone,Member,No,Clear
TN002316,2025-02-23,06:50:00,Monument,3,246.57,91.0,187.93,1018.64,Phone,Member,No,Clear
TN002317,2025-09-20,08:50:00,Pinnacle,3,148.89,103.22,0.0,549.89,Concierge,ResortGuest,No,Clear
TN002318,2025-03-26,09:40:00,Pinnacle,3,271.94,104.87,0.0,0.0,Walk-up,Public,Yes,Clear
TN002319,2025-11-17,11:50:00,Monument,3,222.82,102.91,0.0,771.37,Phone,ResortGuest,No,Windy
TN002320,2025-10-19,09:00:00,Pinnacle,3,182.47,92.44,102.61,742.46,Online,Member,No,Clear
TN002321,2025-04-26,11:20:00,Pinnacle,2,227.44,66.42,94.71,616.01,Walk-up,Public,No,Clear
TN002322,2025-05-03,06:30:00,Monument,3,156.41,99.0,145.1,713.33,Online,Public,No,Cloudy
TN002323,2025-11-22,06:40:00,Monument,4,304.54,139.31,117.13,1474.6,Online,Public,No,Clear
TN002324,2025-10-25,06:40:00,Pinnacle,2,248.09,66.08,93.92,656.18,Online,Public,No,Cloudy
TN002325,2025-02-13,08:30:00,Pinnacle,3,228.58,92.37,0.0,778.11,Online,Member,No,Clear
TN002326,2025-02-08,08:20:00,Monument,3,269.1,97.94,173.7,1078.94,Concierge,ResortGuest,No,Clear
TN002327,2025-03-19,08:20:00,Pinnacle,4,313.87,139.8,0.0,1395.28,Online,Public,No,Clear
TN002328,2025-02-22,08:30:00,Pinnacle,2,330.77,68.01,73.26,802.81,Online,Public,No,Clear
TN002329,2025-11-30,09:10:00,Pinnacle,4,244.41,135.33,168.49,1281.46,Concierge,ResortGuest,No,Clear
TN002330,2025-11-23,13:10:00,Pinnacle,2,219.09,65.66,81.08,584.92,Phone,ResortGuest,No,Clear
TN002331,2025-03-11,09:50:00,Pinnacle,2,276.18,65.65,0.0,618.01,Online,Public,No,Windy
TN002332,2025-03-31,06:30:00,Monument,4,242.32,129.69,116.39,1215.36,Online,Member,No,Clear
TN002333,2025-02-17,08:20:00,Pinnacle,3,246.77,95.61,0.0,0.0,Phone,Member,Yes,Clear
TN002334,2025-09-21,12:30:00,Pinnacle,4,130.56,141.33,0.0,663.57,Online,Public,No,Clear
TN002335,2025-10-04,10:40:00,Monument,4,189.77,136.02,0.0,895.1,Online,Public,No,Clear
TN002336,2025-06-28,07:30:00,Pinnacle,4,153.76,132.0,0.0,747.04,Online,ResortGuest,No,Cloudy
TN002337,2025-06-18,14:30:00,Monument,3,97.85,94.24,0.0,387.79,Phone,Public,No,Clear
TN002338,2025-11-03,08:40:00,Monument,4,244.18,137.25,0.0,1113.97,Concierge,ResortGuest,No,Cloudy
TN002339,2025-01-15,12:20:00,Pinnacle,3,171.57,92.76,0.0,607.47,Walk-up,Member,No,Clear
TN002340,2025-08-16,10:20:00,Pinnacle,3,140.13,101.09,56.39,577.87,Online,Public,No,Cloudy
TN002341,2025-06-08,11:40:00,Pinnacle,3,138.32,105.44,0.0,0.0,Online,Public,Yes,Clear
TN002342,2025-07-19,07:50:00,Pinnacle,3,156.11,103.84,0.0,572.17,Online,ResortGuest,No,Windy
TN002343,2025-04-22,11:00:00,Pinnacle,3,175.16,92.09,0.0,617.57,Phone,Member,No,Clear
TN002344,2025-11-02,12:30:00,Monument,3,180.94,91.37,121.12,755.31,Online,Member,No,Clear
TN002345,2025-09-08,14:40:00,Pinnacle,4,94.05,119.22,142.43,637.85,Phone,ResortGuest,No,Rain
TN002346,2025-11-11,13:30:00,Pinnacle,3,214.66,101.92,204.58,950.48,Online,Public,No,Clear
TN002347,2025-12-06,07:00:00,Pinnacle,3,226.06,91.94,0.0,770.12,Online,Member,No,Clear
TN002348,2025-01-25,06:30:00,Pinnacle,3,307.42,102.29,0.0,1024.55,Phone,Public,No,Clear
TN002349,2025-01-03,13:20:00,Pinnacle,4,219.07,139.21,0.0,1015.49,Phone,ResortGuest,No,Clear
TN002350,2025-02-23,09:10:00,Monument,4,265.62,130.76,0.0,1193.24,Online,Public,No,Cloudy
TN002351,2025-11-18,08:40:00,Monument,4,234.65,129.44,116.98,1185.02,Online,Member,No,Clear
TN002352,2025-02-19,07:00:00,Pinnacle,2,317.6,66.78,0.0,701.98,Online,Public,No,Clear
TN002353,2025-08-07,08:00:00,Monument,3,122.09,96.52,0.0,462.79,Sales/Events,Group,No,Clear
TN002354,2025-11-13,07:30:00,Monument,3,221.42,90.84,0.0,755.1,Online,Member,No,Clear
TN002355,2025-11-13,06:50:00,Monument,3,223.5,95.34,0.0,765.84,Walk-up,Member,No,Clear
TN002356,2025-03-05,07:20:00,Pinnacle,3,268.18,90.28,0.0,894.82,Phone,Group,No,Clear
TN002357,2025-08-09,12:50:00,Monument,4,106.23,133.49,203.11,761.52,Concierge,ResortGuest,No,Clear
TN002358,2025-12-08,08:50:00,Pinnacle,4,266.48,132.6,130.39,1328.91,Concierge,ResortGuest,No,Clear
TN002359,2025-03-30,08:10:00,Monument,3,227.2,92.47,173.53,947.6,Walk-up,Member,No,Cloudy
TN002360,2025-05-27,12:00:00,Monument,3,113.91,95.53,0.0,437.26,Online,Member,No,Clear
TN002361,2025-01-04,11:40:00,Pinnacle,3,266.39,101.56,0.0,900.73,Online,Public,No,Clear
TN002362,2025-04-12,15:50:00,Monument,3,156.47,91.72,182.91,744.04,Online,Public,No,Clear
TN002363,2025-03-09,06:40:00,Monument,4,291.22,137.26,57.64,1359.78,Walk-up,Public,No,Cloudy
TN002364,2025-11-30,11:50:00,Pinnacle,3,257.68,98.7,146.61,1018.35,Concierge,ResortGuest,No,Cloudy
TN002365,2025-11-08,08:20:00,Pinnacle,3,328.19,103.52,0.0,1088.09,Online,Public,No,Cloudy
TN002366,2025-05-11,13:50:00,Pinnacle,3,123.25,98.31,130.71,598.77,Online,Public,No,Clear
TN002367,2025-11-25,06:40:00,Monument,3,243.53,90.32,78.26,899.17,Sales/Events,Group,No,Clear
TN002368,2025-11-29,08:50:00,Pinnacle,3,328.44,103.92,0.0,1089.24,Phone,Public,No,Cloudy
TN002369,2025-12-06,08:30:00,Pinnacle,3,333.18,98.09,135.84,1233.47,Walk-up,Public,No,Clear
TN002370,2025-06-22,09:40:00,Monument,4,132.27,131.96,147.2,808.24,Online,Public,No,Clear
TN002371,2025-12-06,08:00:00,Monument,4,239.91,120.87,0.0,1080.51,Sales/Events,Group,No,Clear
TN002372,2025-03-07,07:20:00,Monument,3,320.35,103.82,0.0,1064.87,Online,Public,No,Clear
TN002373,2025-11-13,08:30:00,Pinnacle,3,328.14,101.27,171.97,1257.66,Online,Public,No,Clear
TN002374,2025-12-31,09:00:00,Monument,2,293.48,68.51,105.11,760.58,Phone,Public,No,Clear
TN002375,2025-12-28,10:00:00,Pinnacle,3,242.2,98.08,0.0,824.68,Concierge,ResortGuest,No,Clear
TN002376,2025-10-15,06:30:00,Pinnacle,3,244.98,105.06,142.88,982.88,Phone,Public,No,Clear
TN002377,2025-03-27,07:50:00,Monument,3,228.95,90.95,54.98,832.78,Online,Member,No,Clear
TN002378,2025-03-03,09:00:00,Monument,3,311.44,104.95,0.0,1039.27,Online,Public,No,Clear
TN002379,2025-08-09,15:20:00,Monument,2,104.7,59.05,0.0,0.0,Walk-up,Public,Yes,Clear
TN002380,2025-06-01,10:20:00,Pinnacle,2,144.48,66.84,44.11,399.91,Online,Public,No,Clear
TN002381,2025-11-08,07:00:00,Monument,2,311.72,68.45,61.26,753.15,Online,Public,No,Windy
TN002382,2025-01-12,07:20:00,Monument,4,229.7,125.9,0.0,1044.7,Phone,Group,No,Clear
TN002383,2025-06-15,08:10:00,Pinnacle,3,132.15,94.69,0.0,491.14,Online,Member,No,Clear
TN002384,2025-12-02,11:50:00,Pinnacle,4,203.89,121.74,210.32,1147.62,Sales/Events,Group,No,Cloudy
TN002385,2025-06-05,14:00:00,Monument,3,116.84,101.76,0.0,452.28,Online,Public,No,Cloudy
TN002386,2025-01-12,15:30:00,Pinnacle,2,151.69,56.43,0.0,0.0,Phone,Member,Yes,Clear
TN002387,2025-01-27,09:00:00,Pinnacle,4,264.23,124.47,147.69,1329.08,Online,Member,No,Clear
TN002388,2025-01-11,10:20:00,Pinnacle,2,257.04,66.34,0.0,580.42,Concierge,ResortGuest,No,Cloudy
TN002389,2025-01-27,13:10:00,Monument,3,209.26,100.49,0.0,728.27,Walk-up,Public,No,Clear
TN002390,2025-08-10,07:40:00,Monument,2,151.05,69.49,63.19,434.78,Walk-up,Public,No,Cloudy
TN002391,2025-05-31,09:10:00,Pinnacle,4,131.23,134.09,251.91,910.92,Concierge,ResortGuest,No,Clear
TN002392,2025-12-06,13:50:00,Monument,3,237.58,105.49,0.0,0.0,Online,Public,Yes,Clear
TN002393,2025-01-28,15:10:00,Monument,4,171.25,123.34,136.67,945.01,Online,ResortGuest,No,Cloudy
TN002394,2025-06-01,14:00:00,Pinnacle,4,114.5,139.44,0.0,597.44,Walk-up,Public,No,Clear
TN002395,2025-09-14,14:00:00,Monument,3,126.27,101.63,0.0,0.0,Online,Public,Yes,Clear
TN002396,2025-02-16,11:50:00,Monument,2,266.2,69.87,0.0,602.27,Online,Public,No,Cloudy
TN002397,2025-11-22,08:40:00,Pinnacle,3,326.65,104.43,160.87,1245.25,Walk-up,Public,No,Clear
TN002398,2025-11-26,11:40:00,Pinnacle,3,198.07,97.57,0.0,691.78,Online,Member,No,Clear
TN002399,2025-06-15,08:20:00,Monument,4,169.55,134.1,0.0,812.3,Online,Public,No,Clear
TN002400,2025-03-14,07:40:00,Pinnacle,3,307.53,103.32,103.66,1129.57,Phone,Public,No,Clear
TN002401,2025-02-03,11:00:00,Pinnacle,3,267.71,99.02,0.0,902.15,Online,Public,No,Cloudy
TN002402,2025-12-28,06:50:00,Monument,4,239.58,125.65,143.1,1227.07,Online,Member,No,Cloudy
TN002403,2025-05-09,10:10:00,Monument,4,110.96,140.49,0.0,584.33,Concierge,ResortGuest,No,Cloudy
TN002404,2025-03-18,10:20:00,Monument,1,224.41,40.0,17.71,282.12,Online,ResortGuest,No,Clear
TN002405,2025-03-01,09:20:00,Pinnacle,4,206.0,121.45,0.0,945.45,Phone,Member,No,Clear
TN002406,2025-06-03,12:00:00,Monument,2,103.4,63.01,0.0,269.81,Online,Member,No,Clear
TN002407,2025-02-10,08:00:00,Monument,2,228.53,62.93,0.0,519.99,Walk-up,Member,No,Clear
TN002408,2025-09-01,10:20:00,Monument,4,107.01,129.29,153.55,710.88,Online,Member,No,Clear
TN002409,2025-02-22,09:30:00,Pinnacle,2,248.32,68.34,104.84,669.82,Online,Public,No,Clear
TN002410,2025-09-12,10:00:00,Pinnacle,3,152.28,102.06,0.0,558.9,Phone,Public,No,Cloudy
TN002411,2025-01-07,10:40:00,Pinnacle,4,229.31,134.11,0.0,1051.35,Concierge,ResortGuest,No,Cloudy
TN002412,2025-02-24,08:30:00,Monument,3,300.1,100.56,0.0,1000.86,Online,Public,No,Clear
TN002413,2025-11-12,09:20:00,Monument,1,277.81,40.0,0.0,317.81,Online,Public,No,Clear
TN002414,2025-10-01,13:40:00,Pinnacle,3,182.5,100.13,89.0,736.63,Phone,Public,No,Clear
TN002415,2025-03-15,10:00:00,Pinnacle,2,252.68,68.14,0.0,573.5,Online,Public,No,Cloudy
TN002416,2025-01-24,10:40:00,Monument,3,276.36,98.44,0.0,927.52,Online,Public,No,Clear
TN002417,2025-02-23,11:30:00,Pinnacle,2,287.8,69.12,109.4,754.12,Online,Public,No,Cloudy
TN002418,2025-01-14,11:50:00,Monument,4,211.03,121.05,216.42,1181.59,Walk-up,Member,No,Rain
TN002419,2025-06-28,06:30:00,Monument,3,152.17,97.93,73.22,627.66,Online,Public,No,Cloudy
TN002420,2025-11-06,08:20:00,Pinnacle,4,257.26,140.54,148.92,1318.5,Phone,ResortGuest,No,Windy
TN002421,2025-08-10,09:00:00,Monument,3,147.58,104.27,0.0,547.01,Phone,Public,No,Clear
TN002422,2025-05-04,12:30:00,Monument,4,94.42,127.98,101.05,606.71,Online,Member,No,Clear
TN002423,2025-01-27,08:10:00,Pinnacle,3,259.47,93.36,0.0,871.77,Sales/Events,Group,No,Clear
TN002424,2025-01-07,15:50:00,Pinnacle,4,205.35,124.8,0.0,0.0,Phone,Public,Yes,Clear
TN002425,2025-07-13,10:00:00,Pinnacle,4,154.78,133.21,0.0,752.33,Online,Public,No,Clear
TN002426,2025-02-10,12:00:00,Pinnacle,1,207.51,40.0,0.0,247.51,Phone,Member,No,Clear
TN002427,2025-03-22,08:00:00,Monument,3,313.6,105.4,0.0,1046.2,Online,Public,No,Clear
TN002428,2025-12-27,08:00:00,Monument,2,317.03,70.7,75.62,780.38,Online,Public,No,Clear
TN002429,2025-12-18,07:40:00,Monument,4,225.64,121.02,232.29,1255.87,Online,Member,No,Clear
TN002430,2025-07-08,08:00:00,Monument,3,114.29,93.91,48.96,485.74,Walk-up,Member,No,Clear
TN002431,2025-03-15,11:50:00,Monument,4,213.49,121.38,0.0,975.34,Online,Member,No,Clear
TN002432,2025-08-17,11:20:00,Pinnacle,3,133.07,98.93,0.0,498.14,Concierge,ResortGuest,No,Clear
TN002433,2025-02-08,07:50:00,Pinnacle,2,224.82,61.08,0.0,510.72,Online,Member,No,Cloudy
TN002434,2025-03-11,10:10:00,Pinnacle,4,228.18,128.35,0.0,1041.07,Online,Member,No,Clear
TN002435,2025-02-15,06:40:00,Monument,3,299.93,105.95,142.63,1148.37,Phone,Public,No,Clear
TN002436,2025-09-13,07:50:00,Pinnacle,3,135.12,96.23,0.0,501.59,Phone,Group,No,Clear
TN002437,2025-12-27,11:00:00,Monument,4,264.77,139.09,92.22,1290.39,Online,Public,No,Clear
TN002438,2025-08-26,08:20:00,Monument,4,147.42,140.07,0.0,729.75,Online,Public,No,Rain
TN002439,2025-01-15,12:50:00,Pinnacle,4,196.1,139.86,0.0,924.26,Phone,ResortGuest,No,Clear
TN002440,2025-11-21,07:50:00,Pinnacle,3,328.58,103.34,130.0,1219.08,Phone,Public,No,Clear
TN002441,2025-11-23,06:40:00,Monument,3,239.94,95.22,0.0,815.04,Online,Member,No,Windy
TN002442,2025-06-12,15:20:00,Monument,3,100.77,88.34,0.0,390.65,Walk-up,Public,No,Clear
TN002443,2025-12-21,09:50:00,Pinnacle,3,221.29,90.63,0.0,754.5,Online,Member,No,Clear
TN002444,2025-02-01,08:30:00,Pinnacle,4,277.46,127.96,0.0,1237.8,Sales/Events,Group,No,Clear
TN002445,2025-06-28,11:30:00,Monument,4,99.9,120.79,0.0,520.39,Walk-up,Member,No,Clear
TN002446,2025-11-28,09:00:00,Monument,4,290.52,137.82,118.63,1418.53,Online,Public,No,Cloudy
TN002447,2025-06-28,11:50:00,Monument,3,130.11,102.75,119.25,612.33,Online,Public,No,Clear
TN002448,2025-07-25,13:40:00,Pinnacle,2,90.19,62.76,0.0,0.0,Phone,Member,Yes,Clear
TN002449,2025-12-27,07:50:00,Pinnacle,4,285.95,135.94,160.07,1439.81,Concierge,ResortGuest,No,Clear
TN002450,2025-06-29,11:30:00,Monument,2,139.22,66.57,107.91,452.92,Online,Public,No,Clear
TN002451,2025-04-13,12:50:00,Pinnacle,4,158.14,138.89,56.26,827.71,Concierge,ResortGuest,No,Clear
TN002452,2025-02-23,08:00:00,Monument,4,216.09,122.37,0.0,986.73,Online,Member,No,Clear
TN002453,2025-02-16,11:00:00,Monument,4,250.0,139.11,0.0,0.0,Online,Public,Yes,Cloudy
TN002454,2025-03-01,12:30:00,Pinnacle,4,186.87,123.35,241.54,1112.37,Online,Member,No,Clear
TN002455,2025-02-19,08:50:00,Monument,3,247.29,97.26,0.0,839.13,Online,Member,No,Clear
TN002456,2025-12-07,07:20:00,Monument,4,264.03,120.72,0.0,1176.84,Sales/Events,Group,No,Clear
TN002457,2025-10-05,08:50:00,Monument,3,238.32,105.1,0.0,820.06,Phone,Public,No,Windy
TN002458,2025-12-27,07:30:00,Pinnacle,3,321.13,103.85,91.19,1158.43,Online,Public,No,Cloudy
TN002459,2025-04-20,07:30:00,Monument,3,239.1,100.14,203.14,1020.58,Online,Public,No,Clear
TN002460,2025-05-31,12:20:00,Monument,2,111.71,67.28,62.77,353.47,Online,Public,No,Windy
TN002461,2025-11-08,10:30:00,Pinnacle,3,231.89,102.19,0.0,797.86,Concierge,ResortGuest,No,Windy
TN002462,2025-12-10,13:20:00,Monument,4,185.85,128.55,166.71,1038.66,Phone,Group,No,Clear
TN002463,2025-11-01,13:30:00,Monument,3,231.36,101.4,177.56,973.04,Online,Public,No,Windy
TN002464,2025-01-17,13:20:00,Pinnacle,4,165.65,126.32,0.0,788.92,Online,Member,No,Windy
TN002465,2025-04-26,07:40:00,Monument,2,250.15,66.69,74.93,641.92,Online,Public,No,Clear
TN002466,2025-10-11,13:10:00,Pinnacle,4,178.93,134.72,0.0,850.44,Walk-up,Public,No,Clear
TN002467,2025-11-16,07:30:00,Pinnacle,3,227.31,93.76,170.76,946.45,Online,Member,No,Clear
TN002468,2025-09-07,07:40:00,Pinnacle,4,139.23,127.13,87.72,771.77,Sales/Events,Group,No,Clear
TN002469,2025-05-17,10:00:00,Monument,2,132.13,66.47,0.0,330.73,Walk-up,Public,No,Clear
TN002470,2025-04-06,10:00:00,Pinnacle,4,209.34,131.35,271.15,1239.86,Online,Public,No,Clear
TN002471,2025-05-18,09:20:00,Pinnacle,3,148.0,101.87,88.1,633.97,Online,Public,No,Clear
TN002472,2025-09-02,08:00:00,Pinnacle,4,137.29,126.61,0.0,675.77,Walk-up,Member,No,Clear
TN002473,2025-12-02,08:40:00,Pinnacle,3,307.33,102.02,53.88,1077.89,Walk-up,Public,No,Windy
TN002474,2025-10-25,11:10:00,Pinnacle,3,177.71,92.33,131.1,756.56,Sales/Events,Group,No,Windy
TN002475,2025-08-23,15:20:00,Pinnacle,3,87.71,84.2,0.0,347.33,Online,Member,No,Clear
TN002476,2025-05-20,08:20:00,Pinnacle,3,153.33,103.71,0.0,563.7,Phone,Public,No,Clear
TN002477,2025-03-22,10:10:00,Pinnacle,3,249.09,102.43,0.0,0.0,Phone,ResortGuest,Yes,Clear
TN002478,2025-02-10,08:10:00,Monument,3,278.97,104.87,0.0,941.78,Phone,ResortGuest,No,Clear
TN002479,2025-12-13,10:40:00,Pinnacle,3,225.38,96.73,172.76,945.63,Phone,Member,No,Clear
TN002480,2025-04-08,14:00:00,Pinnacle,2,168.07,67.85,68.67,472.66,Concierge,ResortGuest,No,Clear
TN002481,2025-11-08,12:10:00,Monument,2,202.11,70.69,93.66,568.57,Phone,Public,No,Clear
TN002482,2025-04-13,12:10:00,Monument,2,160.33,68.47,0.0,389.13,Online,Public,No,Clear
TN002483,2025-01-18,09:10:00,Monument,3,232.34,102.07,110.53,909.62,Phone,ResortGuest,No,Clear
TN002484,2025-12-30,11:30:00,Pinnacle,4,233.02,140.47,0.0,1072.55,Concierge,ResortGuest,No,Clear
TN002485,2025-07-30,07:10:00,Pinnacle,2,170.83,65.67,0.0,407.33,Phone,Public,No,Cloudy
TN002486,2025-11-08,12:00:00,Monument,3,265.53,100.23,84.6,981.42,Online,Public,No,Clear
TN002487,2025-04-20,14:50:00,Pinnacle,4,170.73,119.34,240.43,1042.69,Online,Public,No,Cloudy
TN002488,2025-11-16,07:00:00,Pinnacle,3,333.98,102.23,106.74,1210.91,Phone,Public,No,Clear
TN002489,2025-12-10,08:40:00,Pinnacle,4,307.14,140.69,148.75,1518.0,Walk-up,Public,No,Cloudy
TN002490,2025-08-17,06:30:00,Pinnacle,4,170.62,138.09,0.0,820.57,Walk-up,Public,No,Clear
TN002491,2025-09-17,13:40:00,Pinnacle,3,97.3,91.37,0.0,383.27,Walk-up,Member,No,Cloudy
TN002492,2025-09-03,13:50:00,Monument,1,117.19,40.0,0.0,0.0,Online,Public,Yes,Windy
TN002493,2025-11-08,07:50:00,Monument,4,275.11,139.79,0.0,1240.23,Concierge,ResortGuest,No,Clear
TN002494,2025-05-10,13:00:00,Pinnacle,3,128.62,99.01,88.19,573.06,Online,Public,No,Cloudy
TN002495,2025-11-04,09:00:00,Pinnacle,3,234.04,96.1,117.68,915.9,Phone,Member,No,Clear
TN002496,2025-03-30,12:20:00,Monument,4,162.38,124.04,117.19,890.75,Phone,Member,No,Clear
TN002497,2025-08-24,12:30:00,Monument,3,99.61,105.84,0.0,404.67,Online,ResortGuest,No,Clear
TN002498,2025-07-20,10:30:00,Monument,2,127.82,69.48,0.0,325.12,Online,Public,No,Clear
TN002499,2025-10-05,12:20:00,Pinnacle,3,189.31,105.56,0.0,673.49,Phone,Public,No,Cloudy
TN002500,2025-08-23,11:00:00,Pinnacle,3,118.57,95.98,0.0,451.69,Sales/Events,Group,No,Cloudy
TN002501,2025-12-05,11:30:00,Monument,4,195.94,127.53,209.48,1120.77,Online,Member,No,Clear
TN002502,2025-03-31,08:50:00,Pinnacle,3,224.41,96.89,0.0,0.0,Phone,Member,Yes,Clear
TN002503,2025-06-03,11:40:00,Pinnacle,3,143.16,105.12,0.0,0.0,Walk-up,Public,Yes,Windy
TN002504,2025-02-07,13:00:00,Monument,4,174.97,130.07,201.07,1031.02,Sales/Events,Group,No,Clear
TN002505,2025-06-08,09:50:00,Pinnacle,4,140.2,133.64,0.0,694.44,Online,Public,No,Cloudy
TN002506,2025-10-25,12:50:00,Monument,3,177.75,105.3,0.0,638.55,Phone,Public,No,Cloudy
TN002507,2025-09-22,07:20:00,Monument,3,166.14,101.45,0.0,599.87,Online,Public,No,Clear
TN002508,2025-03-15,13:50:00,Monument,3,187.4,95.88,101.15,759.23,Sales/Events,Group,No,Clear
TN002509,2025-08-31,08:40:00,Monument,4,163.7,140.29,0.0,795.09,Online,Public,No,Clear
TN002510,2025-10-27,06:30:00,Pinnacle,4,203.88,123.59,0.0,939.11,Walk-up,Member,No,Cloudy
TN002511,2025-12-14,12:50:00,Pinnacle,4,241.48,136.85,181.35,1284.12,Online,Public,No,Clear
TN002512,2025-12-27,12:00:00,Monument,3,232.51,100.39,114.71,912.63,Concierge,ResortGuest,No,Clear
TN002513,2025-12-01,08:50:00,Pinnacle,4,318.64,134.68,0.0,1409.24,Online,Public,No,Clear
TN002514,2025-10-05,08:00:00,Pinnacle,2,234.08,69.04,0.0,537.2,Online,Public,No,Clear
TN002515,2025-05-14,13:00:00,Pinnacle,4,100.92,133.99,0.0,537.67,Phone,ResortGuest,No,Clear
TN002516,2025-03-01,09:00:00,Monument,3,240.41,95.21,0.0,816.44,Phone,Member,No,Clear
TN002517,2025-12-20,08:00:00,Monument,4,284.22,139.09,132.3,1408.27,Phone,Public,No,Cloudy
TN002518,2025-02-08,07:50:00,Monument,3,273.27,99.68,0.0,0.0,Walk-up,Public,Yes,Clear
TN002519,2025-11-08,11:50:00,Monument,4,209.16,129.6,136.22,1102.46,Online,Member,No,Rain
TN002520,2025-02-26,08:20:00,Pinnacle,4,333.69,131.55,0.0,1466.31,Walk-up,Public,No,Clear
TN002521,2025-12-20,06:50:00,Pinnacle,4,306.78,140.48,0.0,0.0,Phone,Public,Yes,Rain
TN002522,2025-01-14,07:00:00,Monument,4,249.31,120.69,106.73,1224.66,Sales/Events,Group,No,Clear
TN002523,2025-10-11,15:40:00,Pinnacle,2,136.75,59.07,0.0,332.57,Online,ResortGuest,No,Clear
TN002524,2025-12-21,12:20:00,Monument,4,215.86,133.47,0.0,996.91,Online,Public,No,Clear
TN002525,2025-10-06,10:30:00,Pinnacle,3,173.43,95.69,191.05,807.03,Phone,Member,No,Windy
TN002526,2025-06-27,11:50:00,Pinnacle,4,111.43,122.82,195.79,764.33,Sales/Events,Group,No,Cloudy
TN002527,2025-06-08,07:30:00,Pinnacle,3,176.49,105.21,0.0,634.68,Online,Public,No,Clear
TN002528,2025-01-17,08:00:00,Pinnacle,4,324.46,136.81,0.0,1434.65,Walk-up,Public,No,Cloudy
TN002529,2025-02-08,08:00:00,Pinnacle,3,250.53,95.74,177.47,1024.8,Sales/Events,Group,No,Clear
TN002530,2025-01-15,09:30:00,Pinnacle,4,256.29,140.52,0.0,1165.68,Online,ResortGuest,No,Clear
TN002531,2025-06-14,08:10:00,Pinnacle,3,166.46,99.92,0.0,599.3,Online,Public,No,Clear
TN002532,2025-02-15,06:30:00,Pinnacle,3,311.1,101.81,0.0,1035.11,Online,Public,No,Clear
TN002533,2025-02-08,08:50:00,Pinnacle,4,246.26,122.07,0.0,1107.11,Online,Member,No,Clear
TN002534,2025-01-09,08:40:00,Monument,3,290.27,100.61,166.15,1137.57,Phone,Public,No,Clear
TN002535,2025-03-24,15:20:00,Monument,4,175.38,125.42,0.0,826.94,Online,ResortGuest,No,Clear
